SERVICE_ID,APP_CODE,IP_ADDRESS,PROCESS_USER,PROCESS_COMMAND,PROCESS_DESC,PROCESS_NUM,IS_LOADBALANCE,HOST_ROLE,USERS_IN_BANK,USERS_TOTAL,USERS_ROLE,USERS_TYPE,PROCESS_ALIAS,MIN_COUNT,MAX_COUNT,BEGIN_TIME,END_TIME
AML_/bin/sh /weblogic/domains/aml_domain/bin/startManagedWebLogic.sh AmlServer http://10.1.49.131:17101,AML,10.1.49.131,weblogic,/bin/sh /weblogic/domains/aml_domain/bin/startManagedWebLogic.sh AmlServer http://10.1.49.131:17101,weblogic,1,是,1,0,0,0,0,/weblogic/jdk/bin/java -server -Xms4096m -Xmx4096m -XX:MaxPermSize=512m -verbose:gc -Xloggc:/weblogic/wlslogs/aml_domain/AmlServer/AmlServer_201706221954_GC.log -Dweblogic.Domain=aml_domain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=AmlServer -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.49.131:17101 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1036/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AML_/bin/sh /weblogic/domains/aml_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,AML,10.1.49.131,weblogic,/bin/sh /weblogic/domains/aml_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,weblogic,1,是,1,0,0,0,0,/weblogic/jdk/bin/java -server -Xms4096m -Xmx4096m -XX:MaxPermSize=512m -verbose:gc -Xloggc:/weblogic/wlslogs/aml_domain/AmlServer/AmlServer_201706221954_GC.log -Dweblogic.Domain=aml_domain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=AmlServer -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.49.131:17101 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1036/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AML_/bin/sh /weblogic/domains/aml_domain/bin/startWebLogic.sh,AML,10.1.49.131,weblogic,/bin/sh /weblogic/domains/aml_domain/bin/startWebLogic.sh,weblogic,1,是,1,0,0,0,0,/weblogic/jdk/bin/java -server -Xms4096m -Xmx4096m -XX:MaxPermSize=512m -verbose:gc -Xloggc:/weblogic/wlslogs/aml_domain/AmlServer/AmlServer_201706221954_GC.log -Dweblogic.Domain=aml_domain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=AmlServer -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.49.131:17101 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1036/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AMS_/ams/local/apache2/bin/httpd -k start,AMS,10.1.49.11,weblogic,/ams/local/apache2/bin/httpd -k start,apache进程,1,否,4,0,0,0,0,/ams/local/apache2/bin/httpd -k start,2,2,0:00,24:00:00
ATMP_pbcron,ATMP,10.1.41.182,batch,pbcron,定时任务进程,1,否,3,0,0,0,0,pbcron,1,1,0:00,24:00:00
ATMP_batchmng,ATMP,10.1.41.182,batch,batchmng,日终进程,1,否,3,0,0,0,0,batchmng,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_tftserver start,ATMP,10.1.41.182,batch,tftserver start,TFT进程,1,否,3,0,0,0,0,tftserver start,1,1,0:00,24:00:00
ATMP_batchsvr,ATMP,10.1.41.182,batch,batchsvr,日终进程,1,否,3,0,0,0,0,batchsvr,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/bin/gtp_krnl,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/bin/gtp_krnl,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_snd 1 0 gtp,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_snd 1 0 gtp,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_qmng 0 gtp,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_qmng 0 gtp,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/bin/gtp_spvM,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/bin/gtp_spvM,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_qmoni 0 gtp,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_qmoni 0 gtp,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/bin/gtp_spv,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/bin/gtp_spv,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/bin/gtp_clientbroker,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/bin/gtp_clientbroker,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_moni 0,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_moni 0,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/bin/gtp_moni,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/bin/gtp_moni,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_/home/batch/cebift/product/node/1.1/Trans/bin/tl_rcv 1 0 gtp,ATMP,10.1.41.182,batch,/home/batch/cebift/product/node/1.1/Trans/bin/tl_rcv 1 0 gtp,IFT,1,是,3,0,0,0,0,/home/batch/cebift/product/node/1.1/Trans/bin/tl_clibroker 1 0,1,1,0:00,24:00:00
ATMP_PBSynSGateway 121 2 2,ATMP,10.1.45.5,atmp,PBSynSGateway 121 2 2,121网关发送,1,是,2,0,0,0,0,PBSynSGateway 121 2 2,1,1,0:00,24:00:00
ATMP_PBSynSGateway 124 2 1,ATMP,10.1.45.5,atmp,PBSynSGateway 124 2 1,124网关接收,1,是,2,0,0,0,0,PBSynSGateway 124 2 1,1,5,0:00,24:00:00
ATMP_PBSynSGateway 120 2 2,ATMP,10.1.45.5,atmp,PBSynSGateway 120 2 2,120网关发送,1,是,2,0,0,0,0,PBSynSGateway 120 2 2,1,1,0:00,24:00:00
ATMP_PBGateway,ATMP,10.1.45.5,atmp,PBGateway,网关进程系的父进程,1,否,2,0,0,0,0,PBGateway,1,1,0:00,24:00:00
ATMP_PBSynSGateway 125 2 1,ATMP,10.1.45.5,atmp,PBSynSGateway 125 2 1,125网关接收,2,是,2,0,0,0,0,PBSynSGateway 125 2 1,1,1,0:00,24:00:00
ATMP_PBSynSGateway 121 2 1,ATMP,10.1.45.5,atmp,PBSynSGateway 121 2 1,121网关接收,1,是,2,0,0,0,0,PBSynSGateway 121 2 1,1,1,0:00,24:00:00
ATMP_PBSynSGateway 124 2 2,ATMP,10.1.45.5,atmp,PBSynSGateway 124 2 2,124网关发送,1,是,2,0,0,0,0,PBSynSGateway 124 2 2,1,1,0:00,24:00:00
ATMP_pbcron,ATMP,10.1.45.5,atmp,pbcron,定时任务,1,是,2,0,0,0,0,pbcron,1,1,0:00,24:00:00
ATMP_PBSynSGateway 125 2 2,ATMP,10.1.45.5,atmp,PBSynSGateway 125 2 2,125网关发送,1,是,2,0,0,0,0,PBSynSGateway 125 2 2,1,1,0:00,24:00:00
ATMP_PBSynSGateway 120 2 1,ATMP,10.1.45.5,atmp,PBSynSGateway 120 2 1,120网关接收,1,是,2,0,0,0,0,PBSynSGateway 120 2 1,1,80,0:00,24:00:00
ATMP_PBSynSGateway 124 2 2,ATMP,10.1.45.7,atmp,PBSynSGateway 124 2 2,124网关发送,1,是,2,0,0,0,0,PBSynSGateway 124 2 2,1,1,0:00,24:00:00
ATMP_PBSynSGateway 124 2 1,ATMP,10.1.45.7,atmp,PBSynSGateway 124 2 1,124网关接收,1,是,2,0,0,0,0,PBSynSGateway 124 2 1,1,1,0:00,24:00:00
ATMP_PBSynSGateway 120 2 2,ATMP,10.1.45.7,atmp,PBSynSGateway 120 2 2,120网关发送,1,是,2,0,0,0,0,PBSynSGateway 120 2 2,1,1,0:00,24:00:00
ATMP_PBSynSGateway 125 2 1,ATMP,10.1.45.7,atmp,PBSynSGateway 125 2 1,125网关接收,2,是,2,0,0,0,0,PBSynSGateway 125 2 1,1,2,0:00,24:00:00
ATMP_PBSynSGateway 120 2 1,ATMP,10.1.45.7,atmp,PBSynSGateway 120 2 1,120网关接收,1,是,2,0,0,0,0,PBSynSGateway 120 2 1,1,80,0:00,24:00:00
ATMP_PBGateway,ATMP,10.1.45.7,atmp,PBGateway,网关进程系的父进程,1,否,2,0,0,0,0,PBGateway,1,1,0:00,24:00:00
ATMP_PBSynSGateway 121 2 1,ATMP,10.1.45.7,atmp,PBSynSGateway 121 2 1,121网关接收,1,是,2,0,0,0,0,PBSynSGateway 121 2 1,1,5,0:00,24:00:00
ATMP_pbcron,ATMP,10.1.45.7,atmp,pbcron,定时任务,1,是,2,0,0,0,0,pbcron,1,1,0:00,24:00:00
ATMP_PBSynSGateway 121 2 2,ATMP,10.1.45.7,atmp,PBSynSGateway 121 2 2,121网关发送,1,是,2,0,0,0,0,PBSynSGateway 121 2 2,1,1,0:00,24:00:00
ATMP_PBSynSGateway 125 2 2,ATMP,10.1.45.7,atmp,PBSynSGateway 125 2 2,125网关发送,1,是,2,0,0,0,0,PBSynSGateway 125 2 2,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_01 http://10.1.88.20:7010,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_01 http://10.1.88.20:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,AWP 受管server服务和参数,4,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_cache http://10.1.88.20:7010,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_cache http://10.1.88.20:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/weblogic/jdk//bin/java -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=768m -XX:MaxPermSize=768m -Djava.io.tmpdir=/awp/logsbak com.ist.onlineserver.OnlineServer S1001,AWP,10.1.88.20,weblogic,/weblogic/jdk//bin/java -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=768m -XX:MaxPermSize=768m -Djava.io.tmpdir=/awp/logsbak com.ist.onlineserver.OnlineServer S1001,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_03 http://10.1.88.20:7010,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_03 http://10.1.88.20:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_02 http://10.1.88.20:7010,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_02 http://10.1.88.20:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh,AWP,10.1.88.20,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh,AWP,10.1.88.21,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startWebLogic.sh,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_01 http://10.1.88.21:7010,AWP,10.1.88.21,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_01 http://10.1.88.21:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
AWP_/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_03 http://10.1.88.21:7010,AWP,10.1.88.21,weblogic,/bin/sh /weblogic/domains/awpdomain/bin/startManagedWebLogic.sh awp_ms_03 http://10.1.88.21:7010,AWP 受管server服务和参数,1,是,4,0,0,0,0,/weblogic/jdk/bin/java -server -Xms3072m -Xmx3072m -Xmn768m -XX:PermSize=512m -XX:MaxPermSize=512m -XX:+UseConcMarkSweepGC -verbose:gc -Xloggc:/weblogic/wlslogs/awpdomain/awp_ms_02/awp_ms_02_201708022205_GC.log -Dweblogic.Domain=awpdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dweblogic.Name=awp_ms_02 -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.88.21:7010 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1035/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
